,cluster_id
1192,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1193,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1194,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1195,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1196,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1197,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1198,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1199,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1200,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1201,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1202,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1203,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1204,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1205,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1206,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1207,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1208,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1209,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1210,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1211,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1212,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1213,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1214,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1215,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1216,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1217,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1218,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1219,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1220,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1221,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1222,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1223,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1224,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1225,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1226,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1227,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1228,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1229,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1230,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1231,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1232,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1233,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1234,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1235,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1236,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1237,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1238,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1239,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1240,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1241,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1242,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1243,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1244,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1245,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1246,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1247,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1248,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1249,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1250,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1251,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1252,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1253,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1254,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1255,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1256,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1257,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1258,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1259,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1260,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1261,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1262,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1263,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1264,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1265,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1266,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1267,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1268,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1269,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1270,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1271,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1272,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1273,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1274,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1275,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1276,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1277,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1278,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1279,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1280,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1281,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1282,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1283,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1284,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1285,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1286,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1287,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1288,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1289,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1290,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1291,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1292,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1293,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1294,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1295,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1296,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1297,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1298,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1299,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1300,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1301,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1302,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1303,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1304,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1305,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1306,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1307,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1308,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1309,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1310,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1311,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1312,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1313,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1314,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1315,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1316,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1317,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1318,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1319,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1320,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1321,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1322,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1323,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1324,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1325,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1326,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1327,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1328,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1329,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1330,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1331,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1332,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1333,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1334,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1335,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1336,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1337,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1338,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1339,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1340,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1341,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1342,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1343,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1344,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1345,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1346,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1347,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1348,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1349,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1350,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1351,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1352,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1353,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1354,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1355,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1356,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1357,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1358,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1359,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1360,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1361,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1362,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1363,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1364,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1365,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1366,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1367,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1368,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1369,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1370,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1371,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1372,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1373,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1374,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1376,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1377,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1378,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1379,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1380,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1381,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1382,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1383,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1384,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1385,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1386,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1387,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1388,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1389,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1390,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1391,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1392,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1393,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1394,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1395,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1396,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1397,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1398,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1399,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1400,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1401,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1402,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1403,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1404,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1405,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1406,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1407,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1408,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1409,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1410,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1411,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1412,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1413,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1414,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1415,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1416,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1417,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1418,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1419,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1420,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1421,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1422,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1423,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1424,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1425,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1426,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1427,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1428,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1429,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1430,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1431,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1432,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1433,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1434,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1435,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1436,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1437,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1438,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1439,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1440,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1441,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1442,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1443,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1444,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1445,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1446,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1447,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1448,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1449,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1450,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1451,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1452,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1453,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1454,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1455,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1456,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1457,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1458,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1459,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1460,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1461,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1462,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1463,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1464,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1465,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1466,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1467,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1468,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1469,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1470,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1471,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1472,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1473,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1474,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1475,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1476,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1477,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1478,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1479,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1480,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1481,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1482,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1483,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1484,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1485,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1486,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1487,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1488,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1489,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1490,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1491,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1492,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1493,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1494,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1495,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1496,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1497,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1498,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1499,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1500,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1501,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1502,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1503,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1504,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1505,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1506,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1507,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1508,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1509,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1511,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1512,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1513,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1514,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1515,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1516,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1517,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1518,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1519,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1520,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1521,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1522,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1523,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1524,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1525,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1526,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1527,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1528,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1529,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1530,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1531,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1532,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1533,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1534,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1535,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1536,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1537,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1538,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1539,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1540,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1541,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1542,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1543,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1544,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1545,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1546,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1547,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1548,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1549,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1550,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1551,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1552,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1553,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1554,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1555,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1556,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1557,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1558,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1559,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1560,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1561,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1562,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1563,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1564,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1565,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1566,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1567,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1568,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1569,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1570,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1571,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1572,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1573,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1574,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1575,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1576,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1577,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1578,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1579,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
