,cluster_id
1101,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1102,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1103,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1104,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1105,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1106,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1107,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1108,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1109,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1110,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1111,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1112,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1113,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1114,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1115,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1116,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1117,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1118,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1119,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1120,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1121,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1122,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1123,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1124,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1125,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1126,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1127,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1128,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1129,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1130,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1131,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1132,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1133,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1134,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1135,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1136,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1137,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1138,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1139,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1140,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1141,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1142,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1143,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1144,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1145,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1146,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1147,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1148,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1149,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1150,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1151,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1152,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1153,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1154,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1155,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1156,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1157,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1158,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1159,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1160,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1161,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1162,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1163,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1164,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1165,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1166,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1167,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1168,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1169,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1170,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1171,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1172,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1173,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1174,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1175,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1176,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1177,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1178,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1179,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1180,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1181,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1182,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1183,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1184,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1185,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1186,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1187,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1188,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1189,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1190,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1191,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1192,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1193,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1194,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1195,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1196,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1197,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1198,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1199,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1200,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1201,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1202,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1203,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1204,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1205,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1206,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1207,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1208,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1209,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1210,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1211,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1212,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1213,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1214,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1215,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1216,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1217,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1218,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1219,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1220,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1221,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1222,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1223,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1224,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1225,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1226,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1227,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1228,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1229,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1230,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1231,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1232,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1233,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1234,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1235,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1236,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1237,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1238,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1239,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1240,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1241,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1242,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1243,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1244,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1245,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1246,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1247,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1248,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1249,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1250,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1251,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1252,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1253,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1254,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1255,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1256,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1257,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1258,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1259,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1260,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1261,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1262,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1263,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1264,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1265,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1266,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1267,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1268,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1269,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1270,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1271,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1272,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1273,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1274,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1275,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1276,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1277,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1278,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1279,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1280,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1281,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1282,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1283,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1284,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1285,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1286,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1287,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1288,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1289,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1290,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1291,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1292,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1293,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1294,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1295,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1296,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1297,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1298,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1299,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1300,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1301,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1302,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1303,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1304,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1305,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1306,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1307,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1308,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1309,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1310,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1311,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1312,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1313,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1314,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1315,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1316,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1317,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1318,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1319,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1320,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1321,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1322,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1323,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1324,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1325,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1326,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1327,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1328,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1329,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1330,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1331,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1332,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1333,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1334,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1335,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1336,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1337,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1338,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1339,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1340,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1341,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1342,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1343,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1344,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1345,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1346,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1347,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1348,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1349,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1350,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1351,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1352,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1353,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1354,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1355,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1356,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1357,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1358,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1359,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1360,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1361,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1362,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1363,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1364,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1365,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1366,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1367,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1368,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1369,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1370,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1371,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1372,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1373,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1374,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1375,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1376,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1377,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1378,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1379,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1380,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1381,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1382,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1383,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1384,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1385,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1386,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1387,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1388,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1389,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1390,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1391,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1392,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1393,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1394,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1395,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1396,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1397,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1398,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1399,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1400,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1401,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1402,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1403,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1404,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1405,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1406,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1407,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1408,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1409,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1410,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1411,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1412,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1413,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1414,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1415,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1416,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1417,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1418,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1419,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1420,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1421,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1422,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1423,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1424,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1425,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1426,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1427,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1428,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1429,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1430,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1431,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1432,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1433,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1434,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1435,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1436,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1437,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1438,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1439,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1440,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1441,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1442,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1443,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1444,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1445,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1446,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1447,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1448,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1449,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1450,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1451,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1452,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1453,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1454,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1455,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1456,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1457,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1458,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
